year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,read_test_pct_prof_midpt,math_test_pct_prof_midpt,title_i_status,enrollment,direct_certification,meps_poverty_pct,meps_poverty_se,meps_poverty_ptl,meps_mod_poverty_pct,meps_mod_poverty_ptl
2018,2.51E+11,Bennett,MA,Leominster,Prekindergarten,Regular school,No,,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,101,31,,,,,
2018,2.51E+11,Bennett-Hemenway,MA,Natick,Primary,Regular school,No,67,61,School is not eligible for either Title I Targeted Assistance or Schoolwide program,566,42,2.238204,1.331412,4,3.480855,10
2018,2.50E+11,Bentley Academy Charter School,MA,Bentley Academy Charter School (District),Primary,Regular school,Yes,32,27,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,339,227,22.36742,1.717589,72,23.282028,74
2018,2.50E+11,Berkley Community School,MA,Berkley,Primary,Regular school,No,67,52,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,497,90,6.08594,0.970655,15,5.131725,16
2018,2.50E+11,Berkley Middle School,MA,Berkley,Middle,Regular school,No,53,54,School is not eligible for either Title I Targeted Assistance or Schoolwide program,391,63,4.65123,1.332878,10,3.697015,10
2018,2.50E+11,Berkshire Arts and Technology Charter Public School,MA,Berkshire Arts and Technology Charter Public (District),High,Regular school,Yes,50,47,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,378,156,14.344595,1.87759,46,11.611844,40
2018,2.50E+11,Berlin Memorial,MA,Berlin,Primary,Regular school,No,62,77,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,183,28,5.151211,0.977451,12,3.4,9
2018,2.51E+11,Bernardston Elementary,MA,Pioneer Valley,Primary,Regular school,No,47,37,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,159,47,10.907073,1.056316,33,10.149019,34
2018,2.51E+11,Bessie Buker Elementary,MA,Hamilton-Wenham,Primary,Regular school,No,72,62,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,245,16,1.941991,1.342246,3,4.870853,15
2018,2.51E+11,Betsey B Winslow,MA,New Bedford,Primary,Regular school,No,42,42,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,282,147,17.119787,1.242863,55,19.662779,65
2018,2.50E+11,Beverly High,MA,Beverly,High,Regular school,No,60,62,School is not eligible for either Title I Targeted Assistance or Schoolwide program,1251,296,6.096709,1.101655,15,6.726701,22
2018,2.50E+11,Beverly Middle School,MA,Beverly,Middle,Regular school,No,56,48,School is not eligible for either Title I Targeted Assistance or Schoolwide program,1404,351,8.619015,1.222004,24,9.249008,31
2018,2.51E+11,Bigelow Middle,MA,Newton,Middle,Regular school,No,70,72,School is not eligible for either Title I Targeted Assistance or Schoolwide program,501,55,3.951554,1.075034,8,2.364887,6
2018,2.50E+11,Billerica Memorial High School,MA,Billerica,High,Regular school,No,68,65,School is not eligible for either Title I Targeted Assistance or Schoolwide program,1336,174,2.555952,1.034736,4,2.620313,7
2018,2.51E+11,Birch Meadow,MA,Reading,Primary,Regular school,No,67,62,School is not eligible for either Title I Targeted Assistance or Schoolwide program,377,20,1.534036,1.357599,2,2.587596,7
2018,2.50E+11,Birchland Park,MA,East Longmeadow,Middle,Regular school,No,61,52,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,644,131,7.068388,1.163992,19,8.737219,29
2018,2.51E+11,Bird Middle,MA,Walpole,Middle,Regular school,No,66,63,School is not eligible for either Title I Targeted Assistance or Schoolwide program,449,45,3.633408,1.068318,7,4.39792,13
2018,2.50E+11,Blackstone Millville RHS,MA,Blackstone-Millville,High,Regular school,No,57,47,School is not eligible for either Title I Targeted Assistance or Schoolwide program,439,84,4.589924,1.065904,10,3.158309,8
2018,2.50E+11,Blackstone Valley,MA,Blackstone Valley Regional Vocational Technical,High,Vocational school,No,81,76,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,1230,120,1.468188,1.0267,2,1.684484,4
2018,2.50E+11,Blackstone,MA,Boston,Primary,Regular school,No,19,18,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,551,397,25.050991,1.510413,80,29.586447,87
2018,2.50E+11,Blanchard Memorial School,MA,Acton-Boxborough,Primary,Regular school,No,73,73,School is not eligible for either Title I Targeted Assistance or Schoolwide program,464,21,1.274673,1.367614,2,2.377693,6
2018,2.51E+11,Blanchard Middle,MA,Westford,Middle,Regular school,No,76,77,School is not eligible for either Title I Targeted Assistance or Schoolwide program,559,26,1.845538,1.039652,3,2.366399,6
2018,2.50E+11,Blue Hills Regional Vocational Technical,MA,Blue Hills Regional Vocational Technical,High,Vocational school,No,54,49,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,856,201,6.036871,1.100043,15,5.831051,19
2018,2.51E+11,Blueberry Hill,MA,Longmeadow,Primary,Regular school,No,74,71,School is not eligible for either Title I Targeted Assistance or Schoolwide program,438,24,1.592093,1.355384,2,1.893763,5
2018,2.50E+11,Boston Adult Academy,MA,Boston,High,Other/alternative school,No,Suppressed data,Suppressed data,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,144,77,16.019886,1.529779,52,20.55534,67
2018,2.50E+11,Boston Arts Academy,MA,Boston,High,Other/alternative school,No,42,37,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,469,228,14.402763,1.443486,46,18.938217,63
2018,2.50E+11,Boston Collaborative High School,MA,Boston,High,Other/alternative school,No,10,24.5,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,160,107,20.481241,1.787569,66,25.016695,78
2018,2.50E+11,Boston Collegiate Charter School,MA,Boston Collegiate Charter (District),High,Regular school,Yes,57,66,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,693,197,10.069668,1.674581,30,14.605123,50
2018,2.50E+11,Boston Community Leadership Academy,MA,Boston,High,Regular school,No,22,22,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,487,297,18.520855,1.671223,60,23.056313,73
2018,2.50E+11,Boston Day and Evening Academy Charter School,MA,Boston Day and Evening Academy Charter (District),High,Regular school,Yes,5,15,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,421,255,18.692404,2.211727,61,23.22786,74
2018,2.50E+11,Boston Green Academy Horace Mann Charter School,MA,Boston Green Academy Horace Mann Charter School (District),High,Regular school,Yes,32,19,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,476,290,20.886957,2.239079,68,25.422413,79
2018,2.50E+11,Boston International High School,MA,Boston,High,Regular school,No,5,15,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,369,220,18.066483,1.644894,59,22.601938,72
2018,2.50E+11,Boston Latin Academy,MA,Boston,High,Regular school,No,76,81,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,1767,579,11.204534,1.334987,34,15.739989,53
2018,2.50E+11,Boston Latin,MA,Boston,High,Regular school,No,89,94,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,2440,409,5.876946,1.125289,14,10.412402,35
2018,2.50E+11,Boston Preparatory Charter Public School,MA,Boston Preparatory Charter Public (District),High,Regular school,Yes,45,51,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,526,233,15.3521,1.929822,49,19.887556,65
2018,2.50E+11,Boston Renaissance Charter Public School,MA,Boston Renaissance Charter Public (District),Primary,Regular school,Yes,32,34,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,954,481,18.160418,1.591838,59,22.695873,72
2018,2.50E+11,Boston Teachers Union School,MA,Boston,Primary,Regular school,No,42,47,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,270,93,14.609653,1.093399,47,19.14511,63
2018,2.50E+11,Bourne High School,MA,Bourne,High,Regular school,No,72,47,School is not eligible for either Title I Targeted Assistance or Schoolwide program,476,111,5.982953,1.098604,15,4.662118,14
2018,2.50E+11,Bourne Middle School,MA,Bourne,Middle,Regular school,No,50,41,School is not eligible for either Title I Targeted Assistance or Schoolwide program,688,181,9.054452,1.239702,26,7.733618,26
2018,2.50E+11,Bournedale Elementary School,MA,Bourne,Primary,Regular school,No,42,42,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,433,118,10.138809,1.055813,30,8.817975,30
2018,2.51E+11,Boutwell School,MA,Groton-Dunstable,Prekindergarten,Regular school,No,,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,58,12,,,,,
2018,2.51E+11,Boutwell,MA,Wilmington,Primary,Regular school,No,,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,135,13,4.272976,1.148066,9,4.380934,13
2018,2.50E+11,Bowe,MA,Chicopee,Primary,Regular school,No,49,51,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,500,354,23.335213,1.470358,75,29.551542,87
2018,2.51E+11,Bowen,MA,Newton,Primary,Regular school,No,70,71,School is not eligible for either Title I Targeted Assistance or Schoolwide program,397,24,1.780458,1.348266,3,0.193791,2
2018,2.50E+11,Bowie,MA,Chicopee,Primary,Regular school,No,37,47,School is not eligible for either Title I Targeted Assistance or Schoolwide program,322,111,11.242799,1.16069,34,17.459127,58
2018,2.51E+11,Bowman,MA,Lexington,Primary,Regular school,No,75,79,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,546,36,1.962892,1.341472,3,3.545248,10
2018,2.51E+11,Boyden,MA,Walpole,Primary,Regular school,No,57,47,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,342,40,3.661352,1.283275,7,4.425864,13
2018,2.50E+11,Boylston Elementary,MA,Boylston,Primary,Regular school,No,77,62,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,298,25,2.850666,1.014118,5,2.7,7
2018,2.50E+11,Brackett,MA,Arlington,Primary,Regular school,No,73,66,School is not eligible for either Title I Targeted Assistance or Schoolwide program,517,18,0.92708,1.381338,2,2.043993,5
2018,2.51E+11,Bradford Elementary,MA,Haverhill,Primary,Regular school,No,52,47,School is not eligible for either Title I Targeted Assistance or Schoolwide program,352,134,12.439836,1.1649,39,13.937049,47
2018,2.50E+11,Braintree High,MA,Braintree,High,Regular school,No,81,81,School is not eligible for either Title I Targeted Assistance or Schoolwide program,1793,313,4.031498,1.055319,8,4.242658,13
2018,2.51E+11,Brayton,MA,North Adams,Primary,Regular school,No,32,17,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,256,163,22.26191,1.370927,72,26.938766,82
2018,2.51E+11,Breed Middle School,MA,Lynn,Middle,Regular school,No,39,32,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,1429,854,20.190195,1.830613,65,22.740667,73
2018,2.51E+11,Brickett Elementary,MA,Lynn,Primary,Regular school,No,37,32,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,337,214,20.905767,1.36774,68,23.456242,74
2018,2.50E+11,Bridge Boston Charter School,MA,Bridge Boston Charter School (District),Primary,Regular school,Yes,42,27,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,339,201,23.190493,1.643647,74,27.72595,84
2018,2.51E+11,Bridge Street,MA,Northampton,Primary,Regular school,No,42,32,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,257,106,14.796765,1.104367,47,16.373392,55
2018,2.51E+11,Bridge,MA,Lexington,Primary,Regular school,No,71,73,School is not eligible for either Title I Targeted Assistance or Schoolwide program,541,31,1.675535,1.352218,2,3.257891,9
2018,2.50E+11,Bridgewater Middle School,MA,Bridgewater-Raynham,Middle,Regular school,No,57,59,School is not eligible for either Title I Targeted Assistance or Schoolwide program,495,87,6.147722,1.133604,15,5.677029,18
2018,2.50E+11,Bridgewater-Raynham Regional,MA,Bridgewater-Raynham,High,Regular school,No,72,72,School is not eligible for either Title I Targeted Assistance or Schoolwide program,1470,194,2.613647,1.035334,4,2.142953,6
2018,2.50E+11,Briggs Elementary,MA,Ashburnham-Westminster,Primary,Regular school,No,57,51,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,530,83,6.280418,1.098359,16,5.859755,19
2018,2.50E+11,Brighton High,MA,Boston,High,Regular school,No,12,12,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,586,382,19.919596,1.753808,65,24.45505,77
2018,2.51E+11,Brightwood,MA,Springfield,Primary,Regular school,No,27,12,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,337,308,31.489933,1.879372,93,43.20547,99
2018,2.50E+11,Brimfield Elementary,MA,Brimfield,Primary,Regular school,No,67,72,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,293,60,6.874558,0.968703,18,10.9,37
2018,2.50E+11,Bristol County Agricultural High,MA,Bristol County Agricultural,High,Vocational school,No,52,42,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,454,108,6.139141,1.102807,15,6.059985,20
2018,2.50E+11,Bristol-Plymouth Vocational Technical,MA,Bristol-Plymouth Regional Vocational Technical,High,Vocational school,No,52,49,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,1288,318,6.439021,1.111165,16,7.952021,27
2018,2.51E+11,Broad Meadows Middle,MA,Quincy,Middle,Regular school,No,47,43,School is not eligible for either Title I Targeted Assistance or Schoolwide program,371,163,14.921972,1.524754,48,15.939818,54
2018,2.51E+11,Broadmeadow,MA,Needham,Primary,Regular school,No,82,74,School is not eligible for either Title I Targeted Assistance or Schoolwide program,566,24,1.179613,1.371334,2,1.748326,5
2018,2.50E+11,Brockton Champion High School,MA,Brockton,High,Other/alternative school,No,10,10,School is not eligible for either Title I Targeted Assistance or Schoolwide program,138,103,23.06519,1.946694,74,18.017128,60
2018,2.50E+11,Brockton High,MA,Brockton,High,Regular school,No,36,27,School is not eligible for either Title I Targeted Assistance or Schoolwide program,4032,1872,13.675279,1.406235,43,8.627218,29
2018,2.51E+11,Bromfield,MA,Harvard,High,Regular school,No,82,77,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,627,28,1.783806,1.038947,3,4.306946,13
